0.005
256
6
-125.0
915.0
-180.0
955.0
945.0
-210.0
870.0
-205.0
895.0
850.0
-230.0
865.0
855.0
-145.0
935.0
-190.0
920.0
-200.0
-200.0
960.0
925.0
925.0
905.0
-150.0
800.0
-170.0
840.0
965.0
905.0
945.0
-190.0
-145.0
935.0
925.0
905.0
905.0
-195.0
-300.0
-185.0
925.0
925.0
905.0
-135.0
-155.0
960.0
-190.0
-145.0
-235.0
-125.0
-125.0
-210.0
-165.0
-210.0
955.0
905.0
890.0
-170.0
940.0
800.0
875.0
915.0
-320.0
895.0
900.0
785.0
-140.0
-170.0
-165.0
-180.0
-245.0
-260.0
965.0
-140.0
-165.0
965.0
-195.0
-335.0
-140.0
-165.0
-190.0
-235.0
-165.0
855.0
-135.0
-135.0
-170.0
-225.0
895.0
-210.0
-165.0
-260.0
870.0
-160.0
940.0
-180.0
-135.0
915.0
-240.0
-230.0
-190.0
-205.0
-155.0
925.0
865.0
965.0
965.0
-155.0
915.0
880.0
-125.0
-145.0
915.0
-150.0
-170.0
-190.0
-140.0
-195.0
-165.0
-285.0
905.0
-140.0
955.0
925.0
-250.0
880.0
-180.0
915.0
965.0
945.0
905.0
865.0
-195.0
-180.0
-210.0
890.0
945.0
-150.0
965.0
-260.0
945.0
-180.0
-155.0
-170.0
835.0
-140.0
880.0
-190.0
780.0
-150.0
-255.0
-145.0
-180.0
-155.0
845.0
965.0
-155.0
-150.0
-215.0
-245.0
920.0
925.0
965.0
925.0
865.0
900.0
-180.0
895.0
905.0
-170.0
870.0
955.0
-170.0
-220.0
875.0
-260.0
895.0
-160.0
875.0
-190.0
-160.0
-240.0
-145.0
965.0
935.0
-160.0
-195.0
-180.0
-210.0
905.0
-185.0
-165.0
-185.0
-170.0
-165.0
-190.0
935.0
945.0
-135.0
925.0
850.0
-210.0
-165.0
-125.0
-150.0
935.0
-135.0
965.0
-155.0
-190.0
-145.0
-155.0
885.0
965.0
-150.0
960.0
-155.0
-155.0
-220.0
-145.0
965.0
-240.0
910.0
-150.0
820.0
945.0
-160.0
-145.0
-230.0
-160.0
-150.0
940.0
-210.0
960.0
965.0
-130.0
-205.0
-210.0
-145.0
865.0
945.0
-170.0
900.0
935.0
895.0
-200.0
-175.0
915.0
-200.0
-285.0
-170.0
-160.0
-250.0
-175.0
-175.0
-135.0
-155.0
-175.0
-125.0
-180.0
-215.0
-305.0
-125.0
945.0
-185.0
-160.0
890.0
-205.0
-130.0
945.0
-210.0
-180.0
885.0
955.0
-150.0
-145.0
915.0
-195.0
-230.0
-140.0
890.0
925.0
940.0
-135.0
945.0
890.0
960.0
-160.0
-185.0
905.0
-150.0
930.0
-280.0
-185.0
-250.0
945.0
-140.0
-145.0
900.0
-155.0
-185.0
915.0
925.0
965.0
-170.0
920.0
-205.0
-240.0
-160.0
-175.0
-180.0
915.0
885.0
-130.0
960.0
-160.0
-165.0
865.0
-130.0
940.0
-195.0
-155.0
965.0
945.0
-180.0
-160.0
-145.0
-220.0
940.0
-170.0
-135.0
880.0
880.0
965.0
-160.0
915.0
-135.0
905.0
-250.0
-155.0
890.0
-230.0
-140.0
-160.0
-170.0
-260.0
900.0
-175.0
-200.0
-245.0
-155.0
-215.0
-190.0
960.0
895.0
-225.0
-135.0
-195.0
945.0
-145.0
935.0
-150.0
885.0
-335.0
820.0
-130.0
-300.0
915.0
-155.0
-210.0
-195.0
880.0
905.0
-250.0
960.0
-160.0
920.0
-180.0
935.0
-300.0
-270.0
955.0
-195.0
-170.0
960.0
-200.0
955.0
-135.0
-155.0
-220.0
935.0
945.0
905.0
925.0
885.0
-260.0
-285.0
885.0
-210.0
-175.0
960.0
925.0
-165.0
-130.0
900.0
-180.0
-135.0
-200.0
935.0
-135.0
-160.0
955.0
-315.0
855.0
810.0
-165.0
-145.0
-175.0
-215.0
855.0
-190.0
-145.0
-210.0
850.0
-215.0
-275.0
-135.0
-135.0
870.0
-200.0
925.0
-225.0
-290.0
-160.0
765.0
-260.0
-185.0
885.0
945.0
-140.0
-160.0
-180.0
925.0
-210.0
-135.0
-215.0
-150.0
940.0
945.0
-225.0
-125.0
-160.0
845.0
-190.0
935.0
-205.0
915.0
925.0
-160.0
-205.0
-150.0
-295.0
-220.0
-180.0
855.0
885.0
-185.0
900.0
-230.0
-225.0
925.0
-230.0
-165.0
-145.0
-145.0
-205.0
-335.0
900.0
-175.0
-175.0
945.0
970.0
840.0
-155.0
875.0
-190.0
-140.0
-200.0
865.0
-315.0
950.0
955.0
-150.0
-175.0
-205.0
-240.0
-180.0
-175.0
-200.0
950.0
-160.0
